SLU Score,Opponent Score,Set,Opponent,Year,Server,Play Comment,,
12,8,4,RIT,2014,SLU,[Katie Rowell] Service ace (Amy Van Hienen).,,
13,8,4,RIT,2014,SLU,[Katie Rowell] Kill by Amy Van Hienen (from Emma Dowdy).,,
14,8,4,RIT,2014,RIT,[Laiz Novaes] Attack error by Masha Kolesnikova.,,
15,8,4,RIT,2014,RIT,[Laiz Novaes] Service ace (Masha Kolesnikova).,,
15,9,4,RIT,2014,RIT,[Laiz Novaes] Kill by Jenna Street (from Mariah Dignan).,,
15,10,4,RIT,2014,SLU,[Marisa Turner] Ball handling error by Sarah Szybist.,,
15,11,4,RIT,2014,SLU,[Marisa Turner] Service ace (Sarah Szybist).,,
16,11,4,RIT,2014,SLU,[Marisa Turner] Kill by Amy Van Hienen (from Emma Dowdy).,,
17,11,4,RIT,2014,RIT,[Sara Martin] Attack error by Masha Kolesnikova.,,
18,11,4,RIT,2014,RIT,[Sara Martin] Kill by Sarah Szybist (from Emma Dowdy).,,
18,12,4,RIT,2014,RIT,[Sara Martin] Kill by Cristina Deschaine (from Jenna Street).,,
19,12,4,RIT,2014,SLU,[Jenna Street] Kill by Laiz Novaes.,,
19,13,4,RIT,2014,SLU,[Jenna Street] Attack error by Sarah Szybist.,,
20,13,4,RIT,2014,SLU,[Jenna Street] Kill by Sarah Szybist.,,
20,14,4,RIT,2014,RIT,[Kaitlin Slippy] Kill by Cristina Deschaine.,,
21,14,4,RIT,2014,SLU,[Masha Kolesnikova] Kill by Kayla Wheeler (from Emma Dowdy).,,
21,15,4,RIT,2014,RIT,[Emma Dowdy] Kill by Lexi Brown (from Jenna Street).,,
22,15,4,RIT,2014,SLU,[Mariah Dignan] Attack error by Amanda Brooks (block by Kayla Wheeler; Laiz Novaes).,,
22,16,4,RIT,2014,RIT,[Rebecca Bennett] Kill by Cristina Deschaine.,,
22,17,4,RIT,2014,RIT,[Rebecca Bennett] Service error.,,
22,18,4,RIT,2014,SLU,[Katie Kull] Service ace (Rebecca Bennett).,,
23,18,4,RIT,2014,SLU,[Katie Kull] Kill by Laiz Novaes (from Emma Dowdy).,,
23,19,4,RIT,2014,RIT,[Bethany Davis] Kill by Lexi Brown (from Jenna Street).,,
23,20,4,RIT,2014,SLU,[Katie Rowell] Service ace (Rebecca Bennett).,,
23,21,4,RIT,2014,SLU,[Katie Rowell] Attack error by Amy Van Hienen (block by Becky Briggs; Jenna Street).,,
24,21,4,RIT,2014,SLU,[Katie Rowell] Kill by Laiz Novaes (from Emma Dowdy).,,
25,21,4,RIT,2014,RIT,[Laiz Novaes] Ball handling error by Jenna Street.,,
0,1,1,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Masha Kolesnikova (from Katie Kull).,,
1,1,1,Vassar,2015,SLU15,[Masha Kolesnikova] Service error.,,
1,2,1,Vassar,2015,VASSAR,[Alex Sams] Kill by Maddy Ruehl (from Katie Kull).,,
2,2,1,Vassar,2015,SLU15,[Maddy Ruehl] Service error.,,
3,2,1,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service ace (Mariah Dignan).,,
3,3,1,Vassar,2015,VASSAR,[Sophia Tiajoloff] Kill by Lexi Brown (from Katie Kull).,,
4,3,1,Vassar,2015,SLU15,[Lexi Brown] Kill by Gabby Miller (from Sophia Tiajoloff).,,
5,3,1,Vassar,2015,VASSAR,[Gabby Miller] Attack error by Cristina Deschaine.,,
5,4,1,Vassar,2015,VASSAR,[Gabby Miller] Attack error by Gabby Miller.,,
5,5,1,Vassar,2015,SLU15,[Alexandra Good] Kill by Masha Kolesnikova (from Katie Kull).,,
5,6,1,Vassar,2015,SLU15,[Alexandra Good] Attack error by Bria Corham (block by Masha Kolesnikova; Cristina Deschaine).,,
6,6,1,Vassar,2015,SLU15,[Alexandra Good] Service error.,,
6,7,1,Vassar,2015,VASSAR,[Bria Corham] Kill by Cristina Deschaine (from Katie Kull).,,
7,7,1,Vassar,2015,SLU15,[Mariah Dignan] Service error.,,
7,8,1,Vassar,2015,VASSAR,[Lauren Ninkovich] Kill by Katie Kull (from Rachel Pineda).,,
7,9,1,Vassar,2015,SLU15,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
8,9,1,Vassar,2015,SLU15,[Katie Kull] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
8,10,1,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Lexi Brown (from Katie Kull).,,
8,11,1,Vassar,2015,SLU15,[Masha Kolesnikova] Attack error by Alex Sams (block by Maddy Ruehl; Lexi Brown).,,
8,12,1,Vassar,2015,SLU15,[Masha Kolesnikova] Attack error by Gabby Miller (block by Grace Kelly).,,
9,12,1,Vassar,2015,SLU15,[Masha Kolesnikova] Attack error by Grace Kelly.,,
10,12,1,Vassar,2015,VASSAR,[Alex Sams] Kill by Gabby Miller (from Sophia Tiajoloff).,,
11,12,1,Vassar,2015,VASSAR,[Alex Sams] Kill by Bria Corham (from Sophia Tiajoloff).,,
11,13,1,Vassar,2015,VASSAR,[Alex Sams] Service error.,,
12,13,1,Vassar,2015,SLU15,[Maddy Ruehl] Attack error by Cristina Deschaine.,,
12,14,1,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service error.,,
13,14,1,Vassar,2015,SLU15,[Lexi Brown] Kill by Gabby Miller (from Bria Corham).,,
14,14,1,Vassar,2015,VASSAR,[Gabby Miller] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
15,14,1,Vassar,2015,VASSAR,[Gabby Miller] Attack error by Cristina Deschaine (block by Devan Gallagher).,,
15,15,1,Vassar,2015,VASSAR,[Gabby Miller] Kill by Cristina Deschaine (from Katie Kull).,,
15,16,1,Vassar,2015,SLU15,[Alexandra Good] Attack error by Devan Gallagher.,,
15,17,1,Vassar,2015,SLU15,[Alexandra Good] Ball handling error by Sophia Tiajoloff.,,
15,18,1,Vassar,2015,SLU15,[Alexandra Good] Kill by Cristina Deschaine.,,
15,19,1,Vassar,2015,SLU15,[Alexandra Good] Ball handling error by Sophia Tiajoloff.,,
15,20,1,Vassar,2015,SLU15,[Alexandra Good] Attack error by Bria Corham.,,
16,20,1,Vassar,2015,SLU15,[Alexandra Good] Attack error by Cristina Deschaine.,,
17,20,1,Vassar,2015,VASSAR,[Bria Corham] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
18,20,1,Vassar,2015,VASSAR,[Bria Corham] Service ace (Alexandra Good).,,
19,20,1,Vassar,2015,VASSAR,[Bria Corham] Attack error by Masha Kolesnikova.,,
19,21,1,Vassar,2015,VASSAR,[Bria Corham] Kill by Masha Kolesnikova (from Katie Kull).,,
20,21,1,Vassar,2015,SLU15,[Mariah Dignan] Attack error by Masha Kolesnikova.,,
21,21,1,Vassar,2015,VASSAR,[Lauren Ninkovich] Kill by Devan Gallagher (from Ashley Hoyle).,,
22,21,1,Vassar,2015,SLU15,[Katie Kull] Kill by Alex Sams (from Sophia Tiajoloff).,,
23,21,1,Vassar,2015,VASSAR,[Sierra Tobin] Bad set by Maddy Ruehl.,,
23,22,1,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Lexi Brown (from Katie Kull).,,
24,22,1,Vassar,2015,SLU15,[Masha Kolesnikova] Kill by Alex Sams (from Sophia Tiajoloff).,,
24,23,1,Vassar,2015,VASSAR,[Alex Sams] Service error.,,
24,24,1,Vassar,2015,SLU15,[Maddy Ruehl] Service ace (Lauren Ninkovich).,,
1,0,2,Vassar,2015,SLU15,[Katie Kull] Kill by Devan Gallagher (from Gabby Miller).,,
2,0,2,Vassar,2015,VASSAR,[Bria Corham] Attack error by Masha Kolesnikova.,,
2,1,2,Vassar,2015,VASSAR,[Bria Corham] Kill by Lexi Brown (from Mariah Dignan).,,
3,1,2,Vassar,2015,SLU15,[Masha Kolesnikova] Attack error by Grace Kelly.,,
4,1,2,Vassar,2015,VASSAR,[Lauren Ninkovich] Attack error by Maddy Ruehl.,,
4,2,2,Vassar,2015,VASSAR,[Lauren Ninkovich] Service error.,,
5,2,2,Vassar,2015,SLU15,[Maddy Ruehl] Attack error by Lexi Brown.,,
6,2,2,Vassar,2015,VASSAR,[Sierra Tobin] Bad set by Katie Kull.,,
7,2,2,Vassar,2015,VASSAR,[Sierra Tobin] Bad set by Cristina Deschaine.,,
8,2,2,Vassar,2015,VASSAR,[Sierra Tobin] Attack error by Lexi Brown (block by Gabby Miller; Alex Sams).,,
9,2,2,Vassar,2015,VASSAR,[Sierra Tobin] Ball handling error by Katie Kull.,,
9,3,2,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Katie Kull (from Masha Kolesnikova).,,
10,3,2,Vassar,2015,SLU15,[Lexi Brown] Attack error by Grace Kelly.,,
10,4,2,Vassar,2015,VASSAR,[Alex Sams] Kill by Cristina Deschaine (from Katie Kull).,,
11,4,2,Vassar,2015,SLU15,[Alexandra Good] Attack error by Masha Kolesnikova.,,
12,4,2,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service ace (Rachel Pineda).,,
13,4,2,Vassar,2015,VASSAR,[Sophia Tiajoloff] Ball handling error by Katie Kull.,,
14,4,2,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service ace (Rachel Pineda).,,
14,5,2,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service error.,,
15,5,2,Vassar,2015,SLU15,[Mariah Dignan] Service error.,,
16,5,2,Vassar,2015,VASSAR,[Gabby Miller] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
17,5,2,Vassar,2015,VASSAR,[Gabby Miller] Kill by Bria Corham (from Sophia Tiajoloff).,,
17,6,2,Vassar,2015,VASSAR,[Gabby Miller] Kill by Masha Kolesnikova (from Mariah Dignan).,,
18,6,2,Vassar,2015,SLU15,[Katie Kull] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
18,7,2,Vassar,2015,VASSAR,[Bria Corham] Attack error by Devan Gallagher.,,
18,8,2,Vassar,2015,SLU15,[Masha Kolesnikova] Ball handling error by Sophia Tiajoloff.,,
19,8,2,Vassar,2015,SLU15,[Masha Kolesnikova] Service error.,,
19,9,2,Vassar,2015,VASSAR,[Lauren Ninkovich] Kill by Lexi Brown (from Mariah Dignan).,,
20,9,2,Vassar,2015,SLU15,[Maddy Ruehl] Kill by Gabby Miller (from Sophia Tiajoloff).,,
20,10,2,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Mariah Dignan (from Katie Kull).,,
21,10,2,Vassar,2015,SLU15,[Lexi Brown] Service error.,,
22,10,2,Vassar,2015,VASSAR,[Alex Sams] Attack error by Cristina Deschaine.,,
23,10,2,Vassar,2015,VASSAR,[Alex Sams] Kill by Gabby Miller (from Sophia Tiajoloff).,,
23,11,2,Vassar,2015,VASSAR,[Alex Sams] Kill by Katie Kull (from Grace Kelly).,,
23,12,2,Vassar,2015,SLU15,[Alexandra Good] Kill by Masha Kolesnikova (from Katie Kull).,,
24,12,2,Vassar,2015,SLU15,[Alexandra Good] Service error.,,
24,13,2,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service error.,,
24,14,2,Vassar,2015,SLU15,[Marisa Turner] Kill by Masha Kolesnikova (from Katie Kull).,,
25,14,2,Vassar,2015,SLU15,[Marisa Turner] Bad set by Katie Kull.,,
0,1,3,Vassar,2015,VASSAR,[Gabby Miller] Kill by Lexi Brown (from Katie Kull).,,
1,1,3,Vassar,2015,SLU15,[Masha Kolesnikova] Service error.,,
2,1,3,Vassar,2015,VASSAR,[Bria Corham] Kill by Lauren Ninkovich (from Sophia Tiajoloff).,,
3,1,3,Vassar,2015,VASSAR,[Bria Corham] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
4,1,3,Vassar,2015,VASSAR,[Bria Corham] Service ace (Maddy Ruehl).,,
5,1,3,Vassar,2015,VASSAR,[Bria Corham] Attack error by Grace Kelly.,,
5,2,3,Vassar,2015,VASSAR,[Bria Corham] Kill by Lexi Brown (from Katie Kull).,,
6,2,3,Vassar,2015,SLU15,[Maddy Ruehl] Ball handling error by Lexi Brown.,,
6,3,3,Vassar,2015,VASSAR,[Lauren Ninkovich] Kill by Cristina Deschaine (from Katie Kull).,,
6,4,3,Vassar,2015,SLU15,[Lexi Brown] Service ace (Lauren Ninkovich).,,
7,4,3,Vassar,2015,SLU15,"[Lexi Brown] Kill by Devan Gallagher (from Lauren Ninkovich), block error by Cristina Deschaine.",,
8,4,3,Vassar,2015,VASSAR,[Sierra Tobin] Attack error by Grace Kelly.,,
8,5,3,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Grace Kelly (from Katie Kull).,,
8,6,3,Vassar,2015,SLU15,[Alexandra Good] Kill by Cristina Deschaine.,,
8,7,3,Vassar,2015,SLU15,[Alexandra Good] Kill by Katie Kull (from Masha Kolesnikova).,,
9,7,3,Vassar,2015,SLU15,[Alexandra Good] Kill by Alex Sams (from Sophia Tiajoloff).,,
9,8,3,Vassar,2015,VASSAR,[Alex Sams] Attack error by Gabby Miller (block by Cristina Deschaine; Katie Kull).,,
10,8,3,Vassar,2015,SLU15,[Mariah Dignan] Attack error by Katie Kull.,,
11,8,3,Vassar,2015,VASSAR,[Sophia Tiajoloff] Attack error by Masha Kolesnikova.,,
11,9,3,Vassar,2015,VASSAR,[Sophia Tiajoloff] Service error.,,
11,10,3,Vassar,2015,SLU15,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
11,11,3,Vassar,2015,SLU15,[Katie Kull] Attack error by Gabby Miller.,,
11,12,3,Vassar,2015,SLU15,[Katie Kull] Attack error by Gabby Miller.,,
11,13,3,Vassar,2015,SLU15,[Katie Kull] Attack error by Bria Corham.,,
11,14,3,Vassar,2015,SLU15,[Katie Kull] Service ace (Bria Corham).,,
11,15,3,Vassar,2015,SLU15,[Katie Kull] Attack error by Bria Corham.,,
11,16,3,Vassar,2015,SLU15,[Katie Kull] Bad set by Sophia Tiajoloff.,,
12,16,3,Vassar,2015,SLU15,[Katie Kull] Kill by Gabby Miller (from Sophia Tiajoloff).,,
13,16,3,Vassar,2015,VASSAR,[Gabby Miller] Service ace (Masha Kolesnikova).,,
14,16,3,Vassar,2015,VASSAR,[Gabby Miller] Service ace (TEAM).,,
14,17,3,Vassar,2015,VASSAR,[Gabby Miller] Kill by Lexi Brown (from Alexandra Good).,,
14,18,3,Vassar,2015,SLU15,[Masha Kolesnikova] Attack error by Gabby Miller.,,
15,18,3,Vassar,2015,SLU15,[Masha Kolesnikova] Bad set by Katie Kull.,,
16,18,3,Vassar,2015,VASSAR,[Bria Corham] Attack error by Grace Kelly.,,
17,18,3,Vassar,2015,VASSAR,[Bria Corham] Ball handling error by Katie Kull.,,
17,19,3,Vassar,2015,VASSAR,[Bria Corham] Kill by Grace Kelly (from Katie Kull).,,
17,20,3,Vassar,2015,SLU15,[Maddy Ruehl] Attack error by Lauren Ninkovich.,,
18,20,3,Vassar,2015,SLU15,[Maddy Ruehl] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
18,21,3,Vassar,2015,VASSAR,[Lauren Ninkovich] Service error.,,
19,21,3,Vassar,2015,SLU15,[Lexi Brown] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
19,22,3,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Katie Kull (from Mariah Dignan).,,
19,23,3,Vassar,2015,SLU15,[Alexandra Good] Kill by Cristina Deschaine (from Katie Kull).,,
20,23,3,Vassar,2015,SLU15,[Alexandra Good] Kill by Alex Sams (from Sophia Tiajoloff).,,
20,24,3,Vassar,2015,VASSAR,[Alex Sams] Kill by Masha Kolesnikova (from Katie Kull).,,
21,24,3,Vassar,2015,SLU15,[Marisa Turner] Kill by Bria Corham (from Sophia Tiajoloff).,,
21,25,3,Vassar,2015,VASSAR,[Sophia Tiajoloff] Kill by Masha Kolesnikova (from Katie Kull).,,
1,0,4,Vassar,2015,SLU15,[Katie Kull] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
2,0,4,Vassar,2015,VASSAR,[Bria Corham] Bad set by Katie Kull.,,
3,0,4,Vassar,2015,VASSAR,[Bria Corham] Kill by Lauren Ninkovich.,,
4,0,4,Vassar,2015,VASSAR,[Bria Corham] Bad set by Katie Kull.,,
5,0,4,Vassar,2015,VASSAR,[Bria Corham] Attack error by Grace Kelly.,,
6,0,4,Vassar,2015,VASSAR,[Bria Corham] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
7,0,4,Vassar,2015,VASSAR,[Bria Corham] Attack error by Maddy Ruehl.,,
8,0,4,Vassar,2015,VASSAR,[Bria Corham] Attack error by Marisa Turner.,,
9,0,4,Vassar,2015,SLU15,[Alexandra Good] Attack error by Masha Kolesnikova.,,
9,1,4,Vassar,2015,VASSAR,[Lauren Ninkovich] Service error.,,
10,1,4,Vassar,2015,SLU15,"[Maddy Ruehl] Kill by Alex Sams (from Sophia Tiajoloff), block error by Cristina Deschaine.",,
11,1,4,Vassar,2015,VASSAR,[Sierra Tobin] Attack error by Masha Kolesnikova.,,
11,2,4,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Cristina Deschaine (from Katie Kull).,,
11,3,4,Vassar,2015,SLU15,[Lexi Brown] Kill by Cristina Deschaine.,,
11,4,4,Vassar,2015,SLU15,[Lexi Brown] Attack error by Gabby Miller (block by Cristina Deschaine; Masha Kolesnikova).,,
11,5,4,Vassar,2015,SLU15,[Lexi Brown] Bad set by Gabby Miller.,,
12,5,4,Vassar,2015,SLU15,[Lexi Brown] Attack error by Cristina Deschaine (block by Gabby Miller).,,
12,6,4,Vassar,2015,VASSAR,[Alex Sams] Attack error by Bria Corham.,,
13,6,4,Vassar,2015,SLU15,[Masha Kolesnikova] Bad set by Katie Kull.,,
13,7,4,Vassar,2015,VASSAR,[Sophia Tiajoloff] Kill by Marisa Turner (from Katie Kull).,,
13,8,4,Vassar,2015,SLU15,[Mariah Dignan] Kill by Maddy Ruehl.,,
13,9,4,Vassar,2015,SLU15,[Mariah Dignan] Kill by Katie Kull.,,
13,10,4,Vassar,2015,SLU15,"[Mariah Dignan] Kill by Maddy Ruehl (from Katie Kull), block error by Gabby Miller.",,
14,10,4,Vassar,2015,SLU15,[Mariah Dignan] Kill by Bria Corham (from Sophia Tiajoloff).,,
15,10,4,Vassar,2015,VASSAR,[Gabby Miller] Attack error by Maddy Ruehl (block by Lauren Ninkovich; Bria Corham).,,
16,10,4,Vassar,2015,VASSAR,[Gabby Miller] Service ace (Masha Kolesnikova).,,
16,11,4,Vassar,2015,VASSAR,[Gabby Miller] Ball handling error by Sophia Tiajoloff.,,
17,11,4,Vassar,2015,SLU15,[Katie Kull] Attack error by Marisa Turner.,,
17,12,4,Vassar,2015,VASSAR,[Bria Corham] Service error.,,
18,12,4,Vassar,2015,SLU15,[Alexandra Good] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
18,13,4,Vassar,2015,VASSAR,[Lauren Ninkovich] Kill by Maddy Ruehl (from Katie Kull).,,
18,14,4,Vassar,2015,SLU15,[Alexandra Good] Attack error by Gabby Miller.,,
18,15,4,Vassar,2015,SLU15,[Maddy Ruehl] Attack error by Gabby Miller.,,
18,16,4,Vassar,2015,SLU15,[Maddy Ruehl] Service ace (Gabby Miller).,,
18,17,4,Vassar,2015,SLU15,[Maddy Ruehl] Attack error by Alex Sams (block by Masha Kolesnikova).,,
19,17,4,Vassar,2015,SLU15,[Maddy Ruehl] Kill by Devan Gallagher (from Sophia Tiajoloff).,,
19,18,4,Vassar,2015,VASSAR,[Sierra Tobin] Kill by Lexi Brown (from Katie Kull).,,
20,18,4,Vassar,2015,SLU15,[Lexi Brown] Bad set by Lexi Brown.,,
20,19,4,Vassar,2015,VASSAR,[Alex Sams] Kill by Masha Kolesnikova (from Katie Kull).,,
21,19,4,Vassar,2015,SLU15,[Masha Kolesnikova] Kill by Bria Corham (from Sophia Tiajoloff).,,
22,19,4,Vassar,2015,VASSAR,[Sophia Tiajoloff] Attack error by Cristina Deschaine.,,
22,20,4,Vassar,2015,VASSAR,[Sophia Tiajoloff] Attack error by Gabby Miller (block by Cristina Deschaine; Katie Kull).,,
23,20,4,Vassar,2015,SLU15,[Mariah Dignan] Kill by Bria Corham.,,
23,21,4,Vassar,2015,VASSAR,[Gabby Miller] Kill by Maddy Ruehl (from Katie Kull).,,
23,22,4,Vassar,2015,SLU15,[Katie Kull] Service ace (Bria Corham).,,
23,23,4,Vassar,2015,VASSAR,[Chloe Hallum] Kill by Lexi Brown (from Katie Kull).,,
23,24,4,Vassar,2015,SLU15,[Katie Kull] Ball handling error by Sophia Tiajoloff.,,
1,0,1,Union,2015,UC15,[Amanda Price] Bad set by Marisa Turner.,,
2,0,1,Union,2015,UC15,[Amanda Price] Attack error by Lexi Brown.,,
3,0,1,Union,2015,UC15,[Amanda Price] Kill by Ally VanDoren (from Amanda Price).,,
3,1,1,Union,2015,UC15,[Amanda Price] Kill by Lexi Brown (from Katie Kull).,,
3,2,1,Union,2015,SLU15,[Marisa Turner] Attack error by Morgan Clark.,,
4,2,1,Union,2015,SLU15,[Marisa Turner] Attack error by Lexi Brown (block by Morgan Clark; Rachel Wyman).,,
5,2,1,Union,2015,UC15,[Ally VanDoren] Attack error by Masha Kolesnikova.,,
6,2,1,Union,2015,UC15,[Ally VanDoren] Attack error by Lexi Brown.,,
6,3,1,Union,2015,UC15,[Ally VanDoren] Kill by Maddy Ruehl (from Katie Kull).,,
7,3,1,Union,2015,SLU15,[Maddy Ruehl] Kill by Rachel Wyman (from Caroline Everts).,,
7,4,1,Union,2015,UC15,[Morgan Clark] Kill by Masha Kolesnikova (from Katie Kull).,,
8,4,1,Union,2015,SLU15,[Lexi Brown] Service error.,,
9,4,1,Union,2015,UC15,[Alyssa Bonesteel] Kill by Lauren Woods.,,
10,4,1,Union,2015,UC15,[Alyssa Bonesteel] Kill by Lauren Woods.,,
10,5,1,Union,2015,UC15,[Alyssa Bonesteel] Kill by Cristina Deschaine (from Katie Kull).,,
11,5,1,Union,2015,SLU15,[Masha Kolesnikova] Kill by Kelley White (from Amanda Price).,,
12,5,1,Union,2015,UC15,[Kelley White] Service ace (Rachel Pineda).,,
13,5,1,Union,2015,UC15,[Kelley White] Attack error by Cristina Deschaine.,,
13,6,1,Union,2015,UC15,[Kelley White] Service error.,,
14,6,1,Union,2015,SLU15,[Mariah Dignan] Service error.,,
15,6,1,Union,2015,UC15,[Katherine Moeller] Attack error by Maddy Ruehl.,,
16,6,1,Union,2015,UC15,[Katherine Moeller] Kill by Ally VanDoren (from Amanda Price).,,
16,7,1,Union,2015,UC15,[Katherine Moeller] Attack error by Amanda Price (block by Maddy Ruehl).,,
16,8,1,Union,2015,SLU15,[Katie Kull] Attack error by Ally VanDoren.,,
16,9,1,Union,2015,SLU15,[Katie Kull] Kill by Maddy Ruehl (from Katie Kull).,,
16,10,1,Union,2015,SLU15,[Katie Kull] Kill by Lexi Brown (from Mariah Dignan).,,
17,10,1,Union,2015,SLU15,[Katie Kull] Kill by Morgan Clark (from Amanda Price).,,
17,11,1,Union,2015,UC15,[Amanda Price] Kill by Lexi Brown (from Katie Kull).,,
17,12,1,Union,2015,SLU15,[Marisa Turner] Bad set by Katherine Moeller.,,
17,13,1,Union,2015,SLU15,[Marisa Turner] Kill by Lexi Brown (from Katie Kull).,,
17,14,1,Union,2015,SLU15,[Marisa Turner] Service ace (Ally VanDoren).,,
18,14,1,Union,2015,SLU15,[Marisa Turner] Kill by Morgan Clark (from Amanda Price).,,
19,14,1,Union,2015,UC15,[Ally VanDoren] Attack error by Masha Kolesnikova.,,
19,15,1,Union,2015,UC15,[Ally VanDoren] Service error.,,
19,16,1,Union,2015,SLU15,[Maddy Ruehl] Attack error by Kelley White (block by Cristina Deschaine; Lexi Brown).,,
20,16,1,Union,2015,SLU15,[Maddy Ruehl] Service error.,,
20,17,1,Union,2015,UC15,[Morgan Clark] Kill by Cristina Deschaine (from Katie Kull).,,
21,17,1,Union,2015,SLU15,[Lexi Brown] Kill by Rachel Wyman (from Amanda Price).,,
21,18,1,Union,2015,UC15,[Alyssa Bonesteel] Kill by Masha Kolesnikova (from Katie Kull).,,
22,18,1,Union,2015,SLU15,[Masha Kolesnikova] Attack error by Cristina Deschaine.,,
23,18,1,Union,2015,UC15,[Lauren Gibson] Attack error by Marisa Turner.,,
24,18,1,Union,2015,UC15,[Lauren Gibson] Kill by Lauren Woods (from Amanda Price).,,
24,19,1,Union,2015,UC15,[Lauren Gibson] Kill by Marisa Turner (from Katie Kull).,,
25,19,1,Union,2015,SLU15,[Mariah Dignan] Attack error by Mariah Dignan (block by Lauren Woods).,,
1,0,2,Union,2015,SLU15,[Katie Kull] Kill by Rachel Wyman (from Amanda Price).,,
2,0,2,Union,2015,UC15,[Ally VanDoren] Kill by Morgan Clark (from Amanda Price).,,
3,0,2,Union,2015,UC15,[Ally VanDoren] Service ace (Grace Kelly).,,
4,0,2,Union,2015,UC15,[Ally VanDoren] Service ace (Grace Kelly).,,
4,1,2,Union,2015,UC15,[Ally VanDoren] Service error.,,
4,2,2,Union,2015,SLU15,[Alexandra Good] Bad set by Amanda Price.,,
5,2,2,Union,2015,SLU15,[Alexandra Good] Kill by Kelley White (from Morgan Clark).,,
6,2,2,Union,2015,UC15,[Morgan Clark] Attack error by Lexi Brown.,,
6,3,2,Union,2015,UC15,[Morgan Clark] Attack error by Kelley White.,,
7,3,2,Union,2015,SLU15,[Maddy Ruehl] Attack error by Masha Kolesnikova (block by Lauren Woods; Rachel Wyman).,,
8,3,2,Union,2015,UC15,[Alyssa Bonesteel] Bad set by Katie Kull.,,
8,4,2,Union,2015,UC15,[Alyssa Bonesteel] Kill by Lexi Brown (from Katie Kull).,,
8,5,2,Union,2015,SLU15,[Lexi Brown] Service ace (TEAM).,,
8,6,2,Union,2015,SLU15,[Lexi Brown] Kill by Cristina Deschaine (from Katie Kull).,,
8,7,2,Union,2015,SLU15,[Lexi Brown] Kill by Cristina Deschaine (from Katie Kull).,,
9,7,2,Union,2015,SLU15,[Lexi Brown] Kill by Lauren Woods (from Amanda Price).,,
10,7,2,Union,2015,UC15,[Kelley White] Kill by Lauren Woods.,,
10,8,2,Union,2015,UC15,[Kelley White] Service error.,,
10,9,2,Union,2015,SLU15,[Masha Kolesnikova] Kill by Katie Kull (from Rachel Pineda).,,
10,10,2,Union,2015,SLU15,[Masha Kolesnikova] Kill by Grace Kelly (from Mariah Dignan).,,
11,10,2,Union,2015,SLU15,[Masha Kolesnikova] Kill by Ally VanDoren (from Amanda Price).,,
12,10,2,Union,2015,UC15,[Katherine Moeller] Attack error by Cristina Deschaine.,,
12,11,2,Union,2015,UC15,[Katherine Moeller] Kill by Grace Kelly (from Katie Kull).,,
13,11,2,Union,2015,SLU15,[Mariah Dignan] Kill by Ally VanDoren (from Amanda Price).,,
14,11,2,Union,2015,UC15,[Amanda Price] Attack error by Maddy Ruehl.,,
15,11,2,Union,2015,UC15,[Amanda Price] Bad set by Katie Kull.,,
16,11,2,Union,2015,UC15,[Amanda Price] Kill by Rachel Wyman (from Amanda Price).,,
17,11,2,Union,2015,UC15,[Amanda Price] Service ace (Masha Kolesnikova).,,
18,11,2,Union,2015,UC15,[Amanda Price] Service ace (Masha Kolesnikova).,,
19,11,2,Union,2015,UC15,[Amanda Price] Attack error by Grace Kelly (block by Morgan Clark; Rachel Wyman).,,
20,11,2,Union,2015,UC15,[Amanda Price] Kill by Morgan Clark (from Amanda Price).,,
